wavelength,d1,d1,d1,d7,d7,d7,p2,p2,p2,l4,l4,l4,p8,p8,p8,d3,d3,d3,d8,d8,d8,l3,l3,l3,l7,l7,l7,l5,l5,l5,d4,d4,d4,l6,l6,l6,l2,l2,l2,l10,l10,l10,h7,h7,h7,h8,h8,h8,p5,p5,p5,h1,h1,h1,p7,p7,p7,l9,l9,l9,p10,p10,p10,l8,l8,l8,d2,d2,d2,h9,h9,h9,p6,p6,p6,d5,d5,d5,h4,h4,h4,h6,h6,h6,h10,h10,h10
477,0.493356321,0.693356321,0.560356321,0.554356321,0.641356321,0.560356321,0.761356321,0.603356321,0.795356321,0.269356321,0.329356321,0.198356321,0.462356321,0.454356321,0.387356321,0.339356321,0.399356321,0.398356321,0.255356321,0.240356321,0.293356321,0.381356321,0.434356321,0.295356321,0.418356321,0.351356321,0.390356321,0.128356321,0.332356321,0.232356321,0.239356321,0.118356321,0.123356321,0.208356321,0.331356321,0.122356321,0.344356321,0.408356321,0.429356321,0.446356321,0.406356321,0.201356321,0.446356321,0.225356321,0.335356321,0.227356321,0.312356321,0.198356321,1.213356321,1.119356321,1.257356321,0.266356321,0.406356321,0.317356321,0.939356321,0.640356321,0.798356321,0.261356321,0.351356321,0.133356321,0.677356321,0.524356321,0.756356321,0.508356321,0.485356321,0.446356321,0.496356321,0.160356321,0.392356321,0.360356321,0.492356321,0.284356321,1.079356321,0.862356321,1.114356321,0.836356321,0.852356321,0.741356321,0.526356321,0.241356321,0.536356321,0.355356321,0.521356321,0.186356321,0.560356321,0.658356321,0.774356321
478,0.477356321,0.678356321,0.541356321,0.533356321,0.620356321,0.538356321,0.742356321,0.582356321,0.770356321,0.259356321,0.318356321,0.187356321,0.449356321,0.443356321,0.376356321,0.323356321,0.385356321,0.384356321,0.247356321,0.229356321,0.282356321,0.368356321,0.423356321,0.284356321,0.407356321,0.339356321,0.379356321,0.121356321,0.324356321,0.225356321,0.231356321,0.109356321,0.114356321,0.198356321,0.322356321,0.115356321,0.333356321,0.395356321,0.416356321,0.438356321,0.401356321,0.194356321,0.434356321,0.211356321,0.323356321,0.216356321,0.300356321,0.188356321,1.183356321,1.088356321,1.230356321,0.256356321,0.396356321,0.307356321,0.920356321,0.617356321,0.774356321,0.254356321,0.341356321,0.126356321,0.660356321,0.507356321,0.737356321,0.498356321,0.474356321,0.436356321,0.487356321,0.152356321,0.382356321,0.346356321,0.479356321,0.269356321,1.059356321,0.835356321,1.089356321,0.820356321,0.835356321,0.723356321,0.516356321,0.232356321,0.529356321,0.345356321,0.510356321,0.177356321,0.547356321,0.644356321,0.757356321
479,0.458356321,0.660356321,0.523356321,0.509356321,0.597356321,0.513356321,0.718356321,0.560356321,0.750356321,0.246356321,0.306356321,0.175356321,0.435356321,0.427356321,0.363356321,0.306356321,0.369356321,0.367356321,0.234356321,0.216356321,0.269356321,0.353356321,0.410356321,0.269356321,0.393356321,0.325356321,0.363356321,0.112356321,0.314356321,0.215356321,0.220356321,0.099356321,0.104356321,0.188356321,0.310356321,0.107356321,0.321356321,0.381356321,0.404356321,0.431356321,0.394356321,0.187356321,0.420356321,0.196356321,0.311356321,0.203356321,0.288356321,0.175356321,1.144356321,1.049356321,1.196356321,0.244356321,0.382356321,0.293356321,0.892356321,0.593356321,0.750356321,0.244356321,0.332356321,0.119356321,0.640356321,0.485356321,0.717356321,0.485356321,0.462356321,0.422356321,0.473356321,0.141356321,0.370356321,0.332356321,0.465356321,0.252356321,1.031356321,0.809356321,1.061356321,0.800356321,0.814356321,0.702356321,0.506356321,0.222356321,0.518356321,0.333356321,0.500356321,0.165356321,0.531356321,0.630356321,0.742356321
480,0.441356321,0.636356321,0.502356321,0.481356321,0.570356321,0.488356321,0.691356321,0.535356321,0.724356321,0.233356321,0.292356321,0.161356321,0.419356321,0.414356321,0.349356321,0.287356321,0.350356321,0.346356321,0.219356321,0.204356321,0.255356321,0.338356321,0.395356321,0.253356321,0.378356321,0.308356321,0.347356321,0.101356321,0.301356321,0.203356321,0.209356321,0.087356321,0.092356321,0.179356321,0.302356321,0.097356321,0.305356321,0.365356321,0.389356321,0.422356321,0.386356321,0.178356321,0.404356321,0.180356321,0.295356321,0.188356321,0.273356321,0.161356321,1.101356321,1.012356321,1.159356321,0.231356321,0.369356321,0.279356321,0.865356321,0.565356321,0.724356321,0.234356321,0.323356321,0.108356321,0.620356321,0.461356321,0.695356321,0.471356321,0.448356321,0.409356321,0.461356321,0.130356321,0.358356321,0.314356321,0.449356321,0.238356321,1.001356321,0.779356321,1.036356321,0.774356321,0.794356321,0.678356321,0.494356321,0.209356321,0.503356321,0.320356321,0.486356321,0.153356321,0.516356321,0.613356321,0.726356321
481,0.422022988,0.618022988,0.480022988,0.457022988,0.548022988,0.463022988,0.667022988,0.511022988,0.699022988,0.221022988,0.280022988,0.147022988,0.406022988,0.400022988,0.336022988,0.267022988,0.331022988,0.327022988,0.206022988,0.191022988,0.243022988,0.323022988,0.381022988,0.239022988,0.366022988,0.292022988,0.331022988,0.091022988,0.292022988,0.193022988,0.199022988,0.077022988,0.080022988,0.168022988,0.294022988,0.085022988,0.290022988,0.354022988,0.376022988,0.416022988,0.379022988,0.169022988,0.390022988,0.166022988,0.280022988,0.174022988,0.260022988,0.148022988,1.072022988,0.977022988,1.122022988,0.219022988,0.357022988,0.265022988,0.839022988,0.538022988,0.699022988,0.224022988,0.314022988,0.100022988,0.597022988,0.441022988,0.674022988,0.458022988,0.434022988,0.398022988,0.450022988,0.120022988,0.348022988,0.298022988,0.431022988,0.222022988,0.978022988,0.752022988,1.009022988,0.753022988,0.769022988,0.659022988,0.483022988,0.199022988,0.492022988,0.308022988,0.475022988,0.142022988,0.501022988,0.599022988,0.712022988
482,0.404689655,0.597689655,0.461689655,0.430689655,0.523689655,0.439689655,0.640689655,0.483689655,0.673689655,0.207689655,0.267689655,0.133689655,0.392689655,0.388689655,0.322689655,0.247689655,0.311689655,0.309689655,0.192689655,0.177689655,0.231689655,0.307689655,0.367689655,0.223689655,0.353689655,0.278689655,0.315689655,0.080689655,0.282689655,0.182689655,0.189689655,0.066689655,0.070689655,0.158689655,0.283689655,0.075689655,0.275689655,0.340689655,0.361689655,0.409689655,0.369689655,0.159689655,0.377689655,0.151689655,0.266689655,0.159689655,0.246689655,0.134689655,1.022689655,0.936689655,1.077689655,0.207689655,0.346689655,0.252689655,0.810689655,0.509689655,0.671689655,0.215689655,0.306689655,0.091689655,0.576689655,0.421689655,0.649689655,0.446689655,0.421689655,0.386689655,0.442689655,0.110689655,0.340689655,0.283689655,0.416689655,0.206689655,0.945689655,0.723689655,0.977689655,0.730689655,0.745689655,0.635689655,0.471689655,0.190689655,0.482689655,0.296689655,0.465689655,0.131689655,0.484689655,0.584689655,0.697689655
483,0.390022988,0.581022988,0.443022988,0.408022988,0.503022988,0.416022988,0.618022988,0.458022988,0.651022988,0.196022988,0.258022988,0.119022988,0.381022988,0.377022988,0.308022988,0.228022988,0.294022988,0.293022988,0.181022988,0.166022988,0.221022988,0.294022988,0.354022988,0.209022988,0.341022988,0.264022988,0.300022988,0.070022988,0.275022988,0.173022988,0.180022988,0.056022988,0.060022988,0.150022988,0.276022988,0.066022988,0.261022988,0.327022988,0.348022988,0.405022988,0.363022988,0.153022988,0.365022988,0.136022988,0.255022988,0.146022988,0.235022988,0.121022988,0.992022988,0.901022988,1.038022988,0.198022988,0.336022988,0.240022988,0.786022988,0.482022988,0.648022988,0.207022988,0.300022988,0.083022988,0.557022988,0.399022988,0.630022988,0.437022988,0.412022988,0.374022988,0.435022988,0.102022988,0.330022988,0.269022988,0.402022988,0.193022988,0.920022988,0.694022988,0.951022988,0.711022988,0.724022988,0.616022988,0.464022988,0.181022988,0.476022988,0.286022988,0.458022988,0.123022988,0.473022988,0.570022988,0.681022988
484,0.371689655,0.560689655,0.423689655,0.387689655,0.482689655,0.395689655,0.596689655,0.440689655,0.627689655,0.185689655,0.245689655,0.110689655,0.364689655,0.361689655,0.294689655,0.212689655,0.278689655,0.276689655,0.168689655,0.154689655,0.207689655,0.281689655,0.339689655,0.196689655,0.325689655,0.250689655,0.287689655,0.063689655,0.265689655,0.164689655,0.169689655,0.047689655,0.051689655,0.139689655,0.265689655,0.057689655,0.248689655,0.312689655,0.335689655,0.395689655,0.354689655,0.145689655,0.351689655,0.126689655,0.239689655,0.135689655,0.222689655,0.111689655,0.959689655,0.869689655,1.013689655,0.184689655,0.321689655,0.227689655,0.761689655,0.462689655,0.625689655,0.199689655,0.289689655,0.075689655,0.538689655,0.382689655,0.610689655,0.423689655,0.400689655,0.360689655,0.422689655,0.091689655,0.319689655,0.255689655,0.387689655,0.179689655,0.895689655,0.671689655,0.925689655,0.691689655,0.705689655,0.596689655,0.453689655,0.169689655,0.464689655,0.275689655,0.445689655,0.111689655,0.458689655,0.555689655,0.666689655
485,0.354356321,0.536356321,0.403356321,0.366356321,0.459356321,0.375356321,0.572356321,0.422356321,0.605356321,0.177356321,0.233356321,0.106356321,0.346356321,0.343356321,0.279356321,0.201356321,0.267356321,0.263356321,0.157356321,0.145356321,0.195356321,0.270356321,0.326356321,0.188356321,0.310356321,0.238356321,0.277356321,0.059356321,0.258356321,0.157356321,0.158356321,0.042356321,0.046356321,0.130356321,0.251356321,0.052356321,0.239356321,0.297356321,0.319356321,0.381356321,0.345356321,0.142356321,0.337356321,0.118356321,0.227356321,0.127356321,0.212356321,0.101356321,0.923356321,0.839356321,0.976356321,0.169356321,0.304356321,0.215356321,0.737356321,0.443356321,0.600356321,0.192356321,0.276356321,0.068356321,0.518356321,0.365356321,0.587356321,0.407356321,0.386356321,0.346356321,0.407356321,0.080356321,0.307356321,0.241356321,0.371356321,0.163356321,0.870356321,0.648356321,0.900356321,0.668356321,0.685356321,0.576356321,0.439356321,0.159356321,0.450356321,0.263356321,0.428356321,0.099356321,0.443356321,0.544356321,0.651356321
486,0.331356321,0.508356321,0.377356321,0.333356321,0.429356321,0.343356321,0.538356321,0.388356321,0.570356321,0.161356321,0.217356321,0.087356321,0.325356321,0.321356321,0.261356321,0.176356321,0.242356321,0.240356321,0.143356321,0.129356321,0.179356321,0.250356321,0.307356321,0.168356321,0.291356321,0.217356321,0.255356321,0.045356321,0.244356321,0.145356321,0.145356321,0.029356321,0.032356321,0.117356321,0.238356321,0.038356321,0.218356321,0.276356321,0.299356321,0.370356321,0.334356321,0.131356321,0.318356321,0.098356321,0.208356321,0.108356321,0.193356321,0.083356321,0.871356321,0.783356321,0.921356321,0.151356321,0.284356321,0.197356321,0.698356321,0.407356321,0.564356321,0.179356321,0.262356321,0.055356321,0.488356321,0.332356321,0.557356321,0.387356321,0.368356321,0.325356321,0.391356321,0.065356321,0.291356321,0.217356321,0.348356321,0.141356321,0.828356321,0.607356321,0.860356321,0.640356321,0.654356321,0.544356321,0.422356321,0.144356321,0.433356321,0.247356321,0.410356321,0.083356321,0.424356321,0.525356321,0.632356321
487,0.316356321,0.493356321,0.361356321,0.313356321,0.410356321,0.324356321,0.517356321,0.365356321,0.550356321,0.151356321,0.207356321,0.075356321,0.314356321,0.312356321,0.248356321,0.159356321,0.227356321,0.224356321,0.132356321,0.118356321,0.170356321,0.237356321,0.295356321,0.156356321,0.281356321,0.205356321,0.241356321,0.036356321,0.235356321,0.135356321,0.137356321,0.020356321,0.022356321,0.110356321,0.230356321,0.029356321,0.205356321,0.264356321,0.287356321,0.365356321,0.329356321,0.125356321,0.307356321,0.085356321,0.196356321,0.097356321,0.183356321,0.071356321,0.842356321,0.751356321,0.887356321,0.142356321,0.276356321,0.188356321,0.676356321,0.383356321,0.542356321,0.170356321,0.256356321,0.048356321,0.470356321,0.314356321,0.538356321,0.378356321,0.357356321,0.315356321,0.383356321,0.058356321,0.283356321,0.205356321,0.336356321,0.129356321,0.807356321,0.584356321,0.834356321,0.620356321,0.637356321,0.526356321,0.414356321,0.136356321,0.426356321,0.236356321,0.402356321,0.074356321,0.411356321,0.511356321,0.620356321
488,0.301022988,0.474022988,0.342022988,0.294022988,0.390022988,0.306022988,0.495022988,0.345022988,0.526022988,0.141022988,0.197022988,0.068022988,0.300022988,0.297022988,0.235022988,0.147022988,0.213022988,0.211022988,0.122022988,0.109022988,0.159022988,0.225022988,0.282022988,0.147022988,0.267022988,0.194022988,0.230022988,0.030022988,0.227022988,0.128022988,0.129022988,0.014022988,0.017022988,0.101022988,0.222022988,0.023022988,0.195022988,0.253022988,0.275022988,0.355022988,0.322022988,0.120022988,0.297022988,0.076022988,0.185022988,0.088022988,0.173022988,0.062022988,0.809022988,0.718022988,0.854022988,0.131022988,0.264022988,0.178022988,0.653022988,0.363022988,0.519022988,0.164022988,0.249022988,0.041022988,0.451022988,0.298022988,0.518022988,0.366022988,0.346022988,0.306022988,0.372022988,0.048022988,0.274022988,0.192022988,0.323022988,0.117022988,0.781022988,0.561022988,0.809022988,0.603022988,0.618022988,0.508022988,0.406022988,0.128022988,0.418022988,0.228022988,0.391022988,0.065022988,0.399022988,0.501022988,0.606022988
489,0.287689655,0.456689655,0.325689655,0.274689655,0.372689655,0.287689655,0.473689655,0.325689655,0.504689655,0.132689655,0.184689655,0.059689655,0.285689655,0.283689655,0.223689655,0.132689655,0.198689655,0.196689655,0.111689655,0.100689655,0.148689655,0.214689655,0.270689655,0.135689655,0.254689655,0.181689655,0.219689655,0.023689655,0.219689655,0.120689655,0.120689655,0.007689655,0.010689655,0.091689655,0.211689655,0.016689655,0.184689655,0.239689655,0.262689655,0.345689655,0.314689655,0.113689655,0.285689655,0.066689655,0.172689655,0.077689655,0.162689655,0.051689655,0.773689655,0.686689655,0.820689655,0.118689655,0.251689655,0.167689655,0.630689655,0.341689655,0.496689655,0.157689655,0.237689655,0.034689655,0.432689655,0.279689655,0.498689655,0.352689655,0.336689655,0.293689655,0.361689655,0.039689655,0.263689655,0.178689655,0.309689655,0.103689655,0.755689655,0.537689655,0.785689655,0.585689655,0.599689655,0.489689655,0.396689655,0.120689655,0.408689655,0.217689655,0.378689655,0.055689655,0.388689655,0.489689655,0.592689655
490,0.272689655,0.441689655,0.308689655,0.254689655,0.354689655,0.266689655,0.453689655,0.302689655,0.485689655,0.120689655,0.174689655,0.046689655,0.274689655,0.270689655,0.211689655,0.115689655,0.183689655,0.179689655,0.100689655,0.089689655,0.138689655,0.201689655,0.257689655,0.121689655,0.242689655,0.168689655,0.204689655,0.013689655,0.209689655,0.111689655,0.112689655,-0.002310345,-0.000310345,0.083689655,0.202689655,0.006689655,0.170689655,0.226689655,0.248689655,0.341689655,0.307689655,0.105689655,0.272689655,0.053689655,0.161689655,0.064689655,0.150689655,0.040689655,0.737689655,0.652689655,0.784689655,0.108689655,0.243689655,0.154689655,0.605689655,0.316689655,0.474689655,0.148689655,0.231689655,0.026689655,0.413689655,0.259689655,0.477689655,0.342689655,0.323689655,0.281689655,0.352689655,0.029689655,0.253689655,0.165689655,0.296689655,0.091689655,0.733689655,0.511689655,0.763689655,0.567689655,0.580689655,0.472689655,0.387689655,0.110689655,0.398689655,0.207689655,0.370689655,0.046689655,0.375689655,0.475689655,0.580689655
491,0.258356321,0.426356321,0.293356321,0.237356321,0.336356321,0.248356321,0.435356321,0.280356321,0.465356321,0.110356321,0.165356321,0.034356321,0.264356321,0.261356321,0.200356321,0.098356321,0.168356321,0.167356321,0.090356321,0.080356321,0.130356321,0.188356321,0.248356321,0.108356321,0.232356321,0.156356321,0.191356321,0.004356321,0.202356321,0.103356321,0.105356321,-0.010643679,-0.009643679,0.076356321,0.196356321,-0.001643679,0.158356321,0.216356321,0.237356321,0.336356321,0.302356321,0.099356321,0.263356321,0.041356321,0.151356321,0.053356321,0.141356321,0.029356321,0.709356321,0.621356321,0.754356321,0.100356321,0.235356321,0.145356321,0.583356321,0.293356321,0.454356321,0.140356321,0.226356321,0.018356321,0.396356321,0.241356321,0.461356321,0.335356321,0.313356321,0.272356321,0.345356321,0.023356321,0.247356321,0.155356321,0.284356321,0.080356321,0.712356321,0.487356321,0.740356321,0.551356321,0.565356321,0.456356321,0.381356321,0.104356321,0.393356321,0.199356321,0.365356321,0.038356321,0.365356321,0.464356321,0.569356321
492,0.244689655,0.409689655,0.278689655,0.219689655,0.318689655,0.231689655,0.413689655,0.265689655,0.445689655,0.101689655,0.155689655,0.029689655,0.250689655,0.248689655,0.187689655,0.088689655,0.156689655,0.154689655,0.081689655,0.071689655,0.119689655,0.179689655,0.236689655,0.100689655,0.220689655,0.146689655,0.182689655,-0.000310345,0.196689655,0.096689655,0.096689655,-0.016310345,-0.014310345,0.068689655,0.188689655,-0.007310345,0.149689655,0.204689655,0.226689655,0.327689655,0.296689655,0.093689655,0.252689655,0.034689655,0.140689655,0.045689655,0.131689655,0.022689655,0.679689655,0.592689655,0.723689655,0.091689655,0.224689655,0.137689655,0.564689655,0.276689655,0.433689655,0.135689655,0.217689655,0.013689655,0.379689655,0.224689655,0.444689655,0.322689655,0.305689655,0.262689655,0.335689655,0.015689655,0.238689655,0.143689655,0.274689655,0.069689655,0.689689655,0.468689655,0.717689655,0.534689655,0.549689655,0.440689655,0.372689655,0.096689655,0.383689655,0.191689655,0.353689655,0.031689655,0.354689655,0.454689655,0.560689655
493,0.231022988,0.393022988,0.262022988,0.204022988,0.302022988,0.216022988,0.393022988,0.249022988,0.426022988,0.096022988,0.148022988,0.025022988,0.237022988,0.234022988,0.176022988,0.079022988,0.147022988,0.144022988,0.074022988,0.064022988,0.112022988,0.171022988,0.225022988,0.093022988,0.210022988,0.138022988,0.173022988,-0.003977012,0.190022988,0.091022988,0.089022988,-0.019977012,-0.017977012,0.061022988,0.178022988,-0.010977012,0.142022988,0.194022988,0.217022988,0.319022988,0.291022988,0.091022988,0.244022988,0.028022988,0.131022988,0.039022988,0.123022988,0.014022988,0.652022988,0.563022988,0.694022988,0.081022988,0.211022988,0.128022988,0.545022988,0.261022988,0.414022988,0.129022988,0.209022988,0.009022988,0.364022988,0.211022988,0.426022988,0.310022988,0.295022988,0.252022988,0.325022988,0.006022988,0.228022988,0.131022988,0.262022988,0.058022988,0.667022988,0.449022988,0.695022988,0.518022988,0.532022988,0.424022988,0.363022988,0.090022988,0.373022988,0.184022988,0.343022988,0.022022988,0.342022988,0.446022988,0.549022988
494,0.219689655,0.375689655,0.247689655,0.186689655,0.286689655,0.199689655,0.375689655,0.230689655,0.405689655,0.087689655,0.137689655,0.016689655,0.224689655,0.222689655,0.165689655,0.064689655,0.134689655,0.130689655,0.064689655,0.054689655,0.102689655,0.159689655,0.213689655,0.082689655,0.199689655,0.125689655,0.161689655,-0.010310345,0.181689655,0.084689655,0.081689655,-0.027310345,-0.024310345,0.053689655,0.170689655,-0.018310345,0.130689655,0.181689655,0.205689655,0.313689655,0.285689655,0.084689655,0.232689655,0.017689655,0.120689655,0.028689655,0.112689655,0.003689655,0.622689655,0.533689655,0.664689655,0.069689655,0.200689655,0.117689655,0.523689655,0.240689655,0.394689655,0.121689655,0.200689655,0.002689655,0.346689655,0.193689655,0.407689655,0.299689655,0.285689655,0.240689655,0.316689655,-0.002310345,0.219689655,0.118689655,0.249689655,0.045689655,0.640689655,0.425689655,0.672689655,0.499689655,0.516689655,0.408689655,0.352689655,0.080689655,0.363689655,0.173689655,0.332689655,0.012689655,0.332689655,0.435689655,0.538689655
495,0.206356321,0.361356321,0.234356321,0.169356321,0.272356321,0.183356321,0.357356321,0.209356321,0.387356321,0.077356321,0.128356321,0.003356321,0.215356321,0.211356321,0.155356321,0.050356321,0.120356321,0.117356321,0.055356321,0.046356321,0.094356321,0.148356321,0.203356321,0.069356321,0.189356321,0.115356321,0.148356321,-0.019643679,0.173356321,0.076356321,0.076356321,-0.035643679,-0.032643679,0.047356321,0.164356321,-0.026643679,0.119356321,0.171356321,0.193356321,0.308356321,0.278356321,0.078356321,0.222356321,0.006356321,0.111356321,0.018356321,0.103356321,-0.006643679,0.592356321,0.501356321,0.634356321,0.061356321,0.193356321,0.108356321,0.502356321,0.218356321,0.375356321,0.113356321,0.196356321,-0.004643679,0.330356321,0.176356321,0.390356321,0.291356321,0.276356321,0.232356321,0.308356321,-0.009643679,0.211356321,0.108356321,0.240356321,0.034356321,0.622356321,0.402356321,0.649356321,0.483356321,0.499356321,0.390356321,0.345356321,0.073356321,0.356356321,0.165356321,0.327356321,0.004356321,0.322356321,0.424356321,0.528356321
496,0.194356321,0.351356321,0.222356321,0.153356321,0.258356321,0.166356321,0.340356321,0.189356321,0.370356321,0.068356321,0.120356321,-0.006643679,0.206356321,0.202356321,0.144356321,0.037356321,0.106356321,0.105356321,0.046356321,0.037356321,0.087356321,0.137356321,0.194356321,0.059356321,0.180356321,0.104356321,0.137356321,-0.028643679,0.165356321,0.067356321,0.069356321,-0.043643679,-0.041643679,0.040356321,0.160356321,-0.034643679,0.107356321,0.162356321,0.184356321,0.305356321,0.274356321,0.071356321,0.213356321,-0.003643679,0.103356321,0.008356321,0.095356321,-0.016643679,0.566356321,0.473356321,0.605356321,0.054356321,0.187356321,0.100356321,0.483356321,0.198356321,0.357356321,0.106356321,0.191356321,-0.009643679,0.317356321,0.160356321,0.375356321,0.284356321,0.266356321,0.224356321,0.303356321,-0.016643679,0.206356321,0.099356321,0.230356321,0.026356321,0.607356321,0.383356321,0.633356321,0.470356321,0.484356321,0.378356321,0.342356321,0.068356321,0.352356321,0.158356321,0.321356321,-0.000643679,0.312356321,0.413356321,0.521356321
497,0.184356321,0.340356321,0.208356321,0.138356321,0.243356321,0.151356321,0.322356321,0.171356321,0.352356321,0.061356321,0.113356321,-0.015643679,0.195356321,0.193356321,0.134356321,0.025356321,0.095356321,0.093356321,0.038356321,0.029356321,0.078356321,0.126356321,0.185356321,0.049356321,0.171356321,0.094356321,0.126356321,-0.034643679,0.159356321,0.059356321,0.062356321,-0.049643679,-0.047643679,0.034356321,0.153356321,-0.041643679,0.098356321,0.153356321,0.174356321,0.300356321,0.269356321,0.065356321,0.205356321,-0.013643679,0.094356321,-0.000643679,0.087356321,-0.024643679,0.540356321,0.448356321,0.577356321,0.047356321,0.180356321,0.092356321,0.467356321,0.179356321,0.338356321,0.100356321,0.184356321,-0.016643679,0.302356321,0.146356321,0.359356321,0.277356321,0.260356321,0.218356321,0.295356321,-0.022643679,0.200356321,0.090356321,0.222356321,0.017356321,0.585356321,0.363356321,0.616356321,0.456356321,0.471356321,0.365356321,0.336356321,0.062356321,0.347356321,0.152356321,0.315356321,-0.006643679,0.304356321,0.405356321,0.512356321
498,0.173356321,0.325356321,0.195356321,0.124356321,0.229356321,0.138356321,0.306356321,0.156356321,0.335356321,0.054356321,0.104356321,-0.022643679,0.184356321,0.182356321,0.124356321,0.014356321,0.084356321,0.083356321,0.031356321,0.022356321,0.071356321,0.118356321,0.176356321,0.040356321,0.161356321,0.084356321,0.118356321,-0.039643679,0.154356321,0.055356321,0.056356321,-0.054643679,-0.053643679,0.027356321,0.147356321,-0.046643679,0.089356321,0.144356321,0.165356321,0.295356321,0.263356321,0.061356321,0.197356321,-0.021643679,0.086356321,-0.007643679,0.079356321,-0.031643679,0.513356321,0.425356321,0.552356321,0.039356321,0.172356321,0.084356321,0.450356321,0.162356321,0.321356321,0.095356321,0.178356321,-0.022643679,0.287356321,0.133356321,0.346356321,0.268356321,0.251356321,0.209356321,0.288356321,-0.028643679,0.193356321,0.081356321,0.213356321,0.007356321,0.570356321,0.345356321,0.596356321,0.443356321,0.458356321,0.352356321,0.327356321,0.057356321,0.340356321,0.145356321,0.307356321,-0.012643679,0.294356321,0.397356321,0.502356321
499,0.161356321,0.312356321,0.182356321,0.110356321,0.215356321,0.123356321,0.289356321,0.142356321,0.318356321,0.046356321,0.096356321,-0.029643679,0.174356321,0.171356321,0.113356321,0.004356321,0.075356321,0.073356321,0.024356321,0.015356321,0.064356321,0.109356321,0.166356321,0.033356321,0.152356321,0.075356321,0.108356321,-0.046643679,0.148356321,0.050356321,0.051356321,-0.060643679,-0.057643679,0.021356321,0.140356321,-0.051643679,0.080356321,0.134356321,0.157356321,0.288356321,0.257356321,0.056356321,0.189356321,-0.028643679,0.077356321,-0.015643679,0.071356321,-0.038643679,0.489356321,0.399356321,0.529356321,0.031356321,0.164356321,0.077356321,0.430356321,0.146356321,0.305356321,0.090356321,0.172356321,-0.027643679,0.274356321,0.118356321,0.330356321,0.259356321,0.242356321,0.200356321,0.281356321,-0.034643679,0.186356321,0.072356321,0.203356321,-0.000643679,0.550356321,0.328356321,0.576356321,0.431356321,0.444356321,0.338356321,0.321356321,0.051356321,0.333356321,0.138356321,0.301356321,-0.019643679,0.285356321,0.388356321,0.491356321
500,0.147356321,0.295356321,0.166356321,0.092356321,0.197356321,0.106356321,0.268356321,0.118356321,0.297356321,0.035356321,0.085356321,-0.039643679,0.161356321,0.159356321,0.099356321,-0.010643679,0.059356321,0.057356321,0.013356321,0.006356321,0.054356321,0.096356321,0.155356321,0.019356321,0.141356321,0.063356321,0.094356321,-0.053643679,0.138356321,0.040356321,0.044356321,-0.066643679,-0.064643679,0.013356321,0.132356321,-0.059643679,0.069356321,0.120356321,0.143356321,0.282356321,0.250356321,0.049356321,0.177356321,-0.037643679,0.065356321,-0.025643679,0.060356321,-0.049643679,0.455356321,0.365356321,0.492356321,0.022356321,0.153356321,0.067356321,0.408356321,0.123356321,0.282356321,0.081356321,0.164356321,-0.034643679,0.255356321,0.099356321,0.312356321,0.245356321,0.232356321,0.189356321,0.272356321,-0.044643679,0.176356321,0.059356321,0.190356321,-0.012643679,0.525356321,0.300356321,0.554356321,0.413356321,0.427356321,0.319356321,0.313356321,0.042356321,0.325356321,0.129356321,0.291356321,-0.027643679,0.274356321,0.377356321,0.482356321
501,0.136689655,0.284689655,0.155689655,0.078689655,0.186689655,0.092689655,0.253689655,0.103689655,0.280689655,0.027689655,0.077689655,-0.049310345,0.151689655,0.148689655,0.090689655,-0.022310345,0.048689655,0.046689655,0.006689655,-0.001310345,0.047689655,0.086689655,0.144689655,0.010689655,0.132689655,0.053689655,0.085689655,-0.061310345,0.132689655,0.033689655,0.038689655,-0.072310345,-0.071310345,0.007689655,0.125689655,-0.066310345,0.059689655,0.112689655,0.132689655,0.276689655,0.244689655,0.044689655,0.169689655,-0.047310345,0.058689655,-0.034310345,0.051689655,-0.056310345,0.432689655,0.341689655,0.467689655,0.015689655,0.145689655,0.059689655,0.392689655,0.107689655,0.264689655,0.073689655,0.158689655,-0.040310345,0.240689655,0.085689655,0.296689655,0.237689655,0.222689655,0.181689655,0.265689655,-0.050310345,0.170689655,0.049689655,0.180689655,-0.021310345,0.507689655,0.284689655,0.534689655,0.400689655,0.412689655,0.306689655,0.305689655,0.037689655,0.318689655,0.122689655,0.285689655,-0.034310345,0.265689655,0.366689655,0.473689655
